"title"|"film_language"|"category"|"first_name"|"last_name"|"length"|"rating"|"rental_rate"|"replacement_cost"|"total_earning"
"Super Wyoming"|"English             "|"Family"|"Humphrey"|"Garland"|58|"PG"|4,99|10,99|78,88
"Super Wyoming"|"English             "|"Family"|"Tom"|"Miranda"|58|"PG"|4,99|10,99|78,88
"Super Wyoming"|"English             "|"Family"|"Nick"|"Degeneres"|58|"PG"|4,99|10,99|78,88
"Rules Human"|"English             "|"Horror"|"Penelope"|"Guiness"|153|"R"|4,99|19,99|78,87
"Rules Human"|"English             "|"Horror"|"Cary"|"Mcconaughey"|153|"R"|4,99|19,99|78,87
"Rules Human"|"English             "|"Horror"|"Dustin"|"Tautou"|153|"R"|4,99|19,99|78,87
"Rules Human"|"English             "|"Horror"|"Harvey"|"Hope"|153|"R"|4,99|19,99|78,87
"Rules Human"|"English             "|"Horror"|"Kevin"|"Garland"|153|"R"|4,99|19,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Christian"|"Akroyd"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Gregory"|"Gooding"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Groucho"|"Dunst"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Jennifer"|"Davis"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Mary"|"Keitel"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Penelope"|"Pinkett"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Ralph"|"Cruz"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Scarlett"|"Bening"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Sean"|"Guiness"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Sidney"|"Crowe"|127|"R"|4,99|21,99|78,87
"Submarine Bed"|"English             "|"Comedy"|"Warren"|"Jackman"|127|"R"|4,99|21,99|78,87
"Devil Desire"|"English             "|"Action"|"Ed"|"Mansfield"|87|"R"|4,99|12,99|78,86
"Devil Desire"|"English             "|"Action"|"Groucho"|"Dunst"|87|"R"|4,99|12,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Richard"|"Penn"|139|"PG-13"|4,99|26,99|78,86
"Devil Desire"|"English             "|"Action"|"Ewan"|"Gooding"|87|"R"|4,99|12,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Groucho"|"Williams"|139|"PG-13"|4,99|26,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Jayne"|"Neeson"|139|"PG-13"|4,99|26,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Sean"|"Guiness"|139|"PG-13"|4,99|26,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Julia"|"Barrymore"|139|"PG-13"|4,99|26,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Uma"|"Wood"|139|"PG-13"|4,99|26,99|78,86
"Devil Desire"|"English             "|"Action"|"Mary"|"Tandy"|87|"R"|4,99|12,99|78,86
"Devil Desire"|"English             "|"Action"|"Kirsten"|"Akroyd"|87|"R"|4,99|12,99|78,86
"Groundhog Uncut"|"English             "|"Comedy"|"Adam"|"Grant"|139|"PG-13"|4,99|26,99|78,86
"Jekyll Frogmen"|"English             "|"New"|"Dan"|"Streep"|58|"PG"|2,99|22,99|78,84
"Jekyll Frogmen"|"English             "|"New"|"Jada"|"Ryder"|58|"PG"|2,99|22,99|78,84
"Jekyll Frogmen"|"English             "|"New"|"Nick"|"Wahlberg"|58|"PG"|2,99|22,99|78,84
"Intentions Empire"|"English             "|"Animation"|"Mary"|"Keitel"|107|"PG-13"|2,99|13,99|78,83
"Intentions Empire"|"English             "|"Animation"|"Angelina"|"Astaire"|107|"PG-13"|2,99|13,99|78,83
"Murder Antitrust"|"English             "|"Children"|"Mary"|"Tandy"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Whoopi"|"Hurt"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Susan"|"Davis"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Olympia"|"Pfeiffer"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Kirk"|"Jovovich"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Jada"|"Ryder"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Christopher"|"Berry"|166|"PG"|2,99|11,99|78,79
"Murder Antitrust"|"English             "|"Children"|"Cameron"|"Zellweger"|166|"PG"|2,99|11,99|78,79
"Blackout Private"|"English             "|"Animation"|"Cameron"|"Zellweger"|85|"PG"|2,99|12,99|78,77
"Blackout Private"|"English             "|"Animation"|"Cary"|"Mcconaughey"|85|"PG"|2,99|12,99|78,77
"Blackout Private"|"English             "|"Animation"|"Kenneth"|"Hoffman"|85|"PG"|2,99|12,99|78,77
"Blackout Private"|"English             "|"Animation"|"Matthew"|"Carrey"|85|"PG"|2,99|12,99|78,77
"Blackout Private"|"English             "|"Animation"|"Sandra"|"Kilmer"|85|"PG"|2,99|12,99|78,77
"Tracy Cider"|"English             "|"Animation"|"Reese"|"Kilmer"|142|"G"|0,99|29,99|78,76
"Tracy Cider"|"English             "|"Animation"|"Grace"|"Mostel"|142|"G"|0,99|29,99|78,76
"Contact Anonymous"|"English             "|"Travel"|"Olympia"|"Pfeiffer"|166|"PG-13"|2,99|10,99|78,76
"Deer Virginian"|"English             "|"Music"|"Gina"|"Degeneres"|106|"NC-17"|2,99|13,99|78,76
"Contact Anonymous"|"English             "|"Travel"|"Christopher"|"Berry"|166|"PG-13"|2,99|10,99|78,76
"Contact Anonymous"|"English             "|"Travel"|"Ewan"|"Gooding"|166|"PG-13"|2,99|10,99|78,76
"Contact Anonymous"|"English             "|"Travel"|"Mena"|"Temple"|166|"PG-13"|2,99|10,99|78,76
"Contact Anonymous"|"English             "|"Travel"|"Morgan"|"Hopkins"|166|"PG-13"|2,99|10,99|78,76
"Deer Virginian"|"English             "|"Music"|"Ian"|"Tandy"|106|"NC-17"|2,99|13,99|78,76
"Deer Virginian"|"English             "|"Music"|"Liza"|"Bergman"|106|"NC-17"|2,99|13,99|78,76
"Tracy Cider"|"English             "|"Animation"|"Sean"|"Guiness"|142|"G"|0,99|29,99|78,76
"Raging Airplane"|"English             "|"Sci-Fi"|"Minnie"|"Zellweger"|154|"R"|4,99|18,99|77,88
"Raging Airplane"|"English             "|"Sci-Fi"|"Bob"|"Fawcett"|154|"R"|4,99|18,99|77,88
"Raging Airplane"|"English             "|"Sci-Fi"|"John"|"Suvari"|154|"R"|4,99|18,99|77,88
"Creepers Kane"|"English             "|"Classics"|"Christopher"|"Berry"|172|"NC-17"|4,99|23,99|77,87
"Quills Bull"|"English             "|"Documentary"|"Fay"|"Winslet"|112|"R"|4,99|19,99|77,87
"Quills Bull"|"English             "|"Documentary"|"Lisa"|"Monroe"|112|"R"|4,99|19,99|77,87
"Quills Bull"|"English             "|"Documentary"|"John"|"Suvari"|112|"R"|4,99|19,99|77,87
"Creepers Kane"|"English             "|"Classics"|"Jayne"|"Nolte"|172|"NC-17"|4,99|23,99|77,87
"Quills Bull"|"English             "|"Documentary"|"Audrey"|"Bailey"|112|"R"|4,99|19,99|77,87
"Creepers Kane"|"English             "|"Classics"|"Renee"|"Tracy"|172|"NC-17"|4,99|23,99|77,87
"Creepers Kane"|"English             "|"Classics"|"Scarlett"|"Bening"|172|"NC-17"|4,99|23,99|77,87
"Creepers Kane"|"English             "|"Classics"|"Sylvester"|"Dern"|172|"NC-17"|4,99|23,99|77,87
"Creepers Kane"|"English             "|"Classics"|"William"|"Hackman"|172|"NC-17"|4,99|23,99|77,87
"Northwest Polish"|"English             "|"Sports"|"Rita"|"Reynolds"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Mary"|"Keitel"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Reese"|"West"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Michelle"|"Mcconaughey"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Laurence"|"Bullock"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Mae"|"Hoffman"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Jeff"|"Silverstone"|172|"PG"|2,99|24,99|77,82
"Northwest Polish"|"English             "|"Sports"|"Cuba"|"Birch"|172|"PG"|2,99|24,99|77,82
"Flying Hook"|"English             "|"Animation"|"Kenneth"|"Hoffman"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Cate"|"Mcqueen"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Cuba"|"Olivier"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Greta"|"Keitel"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Greta"|"Malden"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Walter"|"Torn"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Nick"|"Degeneres"|69|"NC-17"|2,99|18,99|77,81
"Flying Hook"|"English             "|"Animation"|"Johnny"|"Cage"|69|"NC-17"|2,99|18,99|77,81
"Harper Dying"|"English             "|"Animation"|"Kenneth"|"Torn"|52|"G"|0,99|15,99|77,8
"Harper Dying"|"English             "|"Animation"|"Albert"|"Johansson"|52|"G"|0,99|15,99|77,8
"Harper Dying"|"English             "|"Animation"|"Fay"|"Winslet"|52|"G"|0,99|15,99|77,8
"Quest Mussolini"|"English             "|"Action"|"Renee"|"Tracy"|177|"R"|2,99|29,99|77,8
"Quest Mussolini"|"English             "|"Action"|"Gary"|"Penn"|177|"R"|2,99|29,99|77,8
"Quest Mussolini"|"English             "|"Action"|"Jayne"|"Neeson"|177|"R"|2,99|29,99|77,8
"Quest Mussolini"|"English             "|"Action"|"Jude"|"Cruise"|177|"R"|2,99|29,99|77,8
"Quest Mussolini"|"English             "|"Action"|"Judy"|"Dean"|177|"R"|2,99|29,99|77,8
"Harper Dying"|"English             "|"Animation"|"Kim"|"Allen"|52|"G"|0,99|15,99|77,8
"Clash Freddy"|"English             "|"Animation"|"Vivien"|"Bergen"|81|"G"|2,99|12,99|77,77
"Disturbing Scarface"|"English             "|"Sci-Fi"|"Angelina"|"Astaire"|94|"R"|2,99|27,99|77,77
"Disturbing Scarface"|"English             "|"Sci-Fi"|"Audrey"|"Bailey"|94|"R"|2,99|27,99|77,77
"Disturbing Scarface"|"English             "|"Sci-Fi"|"Julianne"|"Dench"|94|"R"|2,99|27,99|77,77
"Clash Freddy"|"English             "|"Animation"|"Helen"|"Voight"|81|"G"|2,99|12,99|77,77
"Clash Freddy"|"English             "|"Animation"|"Alan"|"Dreyfuss"|81|"G"|2,99|12,99|77,77
"Clash Freddy"|"English             "|"Animation"|"Kim"|"Allen"|81|"G"|2,99|12,99|77,77
"Clash Freddy"|"English             "|"Animation"|"Liza"|"Bergman"|81|"G"|2,99|12,99|77,77
"Clash Freddy"|"English             "|"Animation"|"Milla"|"Peck"|81|"G"|2,99|12,99|77,77
"Clash Freddy"|"English             "|"Animation"|"Uma"|"Wood"|81|"G"|2,99|12,99|77,77
"Disturbing Scarface"|"English             "|"Sci-Fi"|"Kenneth"|"Pesci"|94|"R"|2,99|27,99|77,77
"Horror Reign"|"English             "|"Travel"|"Mary"|"Tandy"|139|"R"|0,99|25,99|77,75
"Horror Reign"|"English             "|"Travel"|"Christopher"|"West"|139|"R"|0,99|25,99|77,75
"Horror Reign"|"English             "|"Travel"|"Kenneth"|"Hoffman"|139|"R"|0,99|25,99|77,75
"Horror Reign"|"English             "|"Travel"|"Joe"|"Swank"|139|"R"|0,99|25,99|77,75
"Horror Reign"|"English             "|"Travel"|"Nick"|"Stallone"|139|"R"|0,99|25,99|77,75
"Lose Inch"|"English             "|"Foreign"|"Reese"|"West"|137|"R"|0,99|18,99|77,74
"Lose Inch"|"English             "|"Foreign"|"Harrison"|"Bale"|137|"R"|0,99|18,99|77,74
"Lose Inch"|"English             "|"Foreign"|"Lucille"|"Tracy"|137|"R"|0,99|18,99|77,74
"Lose Inch"|"English             "|"Foreign"|"Meryl"|"Allen"|137|"R"|0,99|18,99|77,74
"Model Fish"|"English             "|"Children"|"Richard"|"Penn"|175|"NC-17"|4,99|11,99|76,87
"Tuxedo Mile"|"English             "|"Sports"|"Dan"|"Torn"|152|"R"|2,99|24,99|76,87
"Tuxedo Mile"|"English             "|"Sports"|"Morgan"|"Williams"|152|"R"|2,99|24,99|76,87
"Tuxedo Mile"|"English             "|"Sports"|"Kirk"|"Jovovich"|152|"R"|2,99|24,99|76,87
"Model Fish"|"English             "|"Children"|"Uma"|"Wood"|175|"NC-17"|4,99|11,99|76,87
"Model Fish"|"English             "|"Children"|"Val"|"Bolger"|175|"NC-17"|4,99|11,99|76,87
"Model Fish"|"English             "|"Children"|"Ed"|"Guiness"|175|"NC-17"|4,99|11,99|76,87
"Model Fish"|"English             "|"Children"|"Gene"|"Hopkins"|175|"NC-17"|4,99|11,99|76,87
"Model Fish"|"English             "|"Children"|"Harvey"|"Hope"|175|"NC-17"|4,99|11,99|76,87
"Model Fish"|"English             "|"Children"|"Mary"|"Keitel"|175|"NC-17"|4,99|11,99|76,87
"Model Fish"|"English             "|"Children"|"Meryl"|"Gibson"|175|"NC-17"|4,99|11,99|76,87
"Image Princess"|"English             "|"Sports"|"Woody"|"Jolie"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Burt"|"Dukakis"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Ed"|"Chase"|178|"PG-13"|2,99|17,99|76,86
"Grinch Massage"|"English             "|"Games"|"Warren"|"Jackman"|150|"R"|4,99|25,99|76,86
"Grinch Massage"|"English             "|"Games"|"Uma"|"Wood"|150|"R"|4,99|25,99|76,86
"Grinch Massage"|"English             "|"Games"|"Matthew"|"Carrey"|150|"R"|4,99|25,99|76,86
"Grinch Massage"|"English             "|"Games"|"Kirsten"|"Akroyd"|150|"R"|4,99|25,99|76,86
"Grinch Massage"|"English             "|"Games"|"Jim"|"Mostel"|150|"R"|4,99|25,99|76,86
"Grinch Massage"|"English             "|"Games"|"Burt"|"Dukakis"|150|"R"|4,99|25,99|76,86
"Lawless Vision"|"English             "|"Animation"|"Bob"|"Fawcett"|181|"G"|4,99|29,99|76,86
"Lawless Vision"|"English             "|"Animation"|"Joe"|"Swank"|181|"G"|4,99|29,99|76,86
"Lawless Vision"|"English             "|"Animation"|"Michael"|"Bolger"|181|"G"|4,99|29,99|76,86
"Lawless Vision"|"English             "|"Animation"|"Penelope"|"Pinkett"|181|"G"|4,99|29,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Sean"|"Williams"|107|"PG-13"|4,99|23,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Milla"|"Keitel"|107|"PG-13"|4,99|23,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Matthew"|"Leigh"|107|"PG-13"|4,99|23,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Gene"|"Mckellen"|107|"PG-13"|4,99|23,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Dan"|"Streep"|107|"PG-13"|4,99|23,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Burt"|"Dukakis"|107|"PG-13"|4,99|23,99|76,86
"Wanda Chamber"|"English             "|"Games"|"Adam"|"Grant"|107|"PG-13"|4,99|23,99|76,86
"Image Princess"|"English             "|"Sports"|"Zero"|"Cage"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Scarlett"|"Damon"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Michelle"|"Mcconaughey"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Lucille"|"Dee"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Kirsten"|"Akroyd"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Greta"|"Keitel"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Fred"|"Costner"|178|"PG-13"|2,99|17,99|76,86
"Image Princess"|"English             "|"Sports"|"Ellen"|"Presley"|178|"PG-13"|2,99|17,99|76,86
"Baked Cleopatra"|"English             "|"Family"|"Michelle"|"Mcconaughey"|182|"G"|2,99|20,99|76,85
"National Story"|"English             "|"Documentary"|"James"|"Pitt"|92|"NC-17"|2,99|19,99|76,83
"National Story"|"English             "|"Documentary"|"Jennifer"|"Davis"|92|"NC-17"|2,99|19,99|76,83
"National Story"|"English             "|"Documentary"|"Ray"|"Johansson"|92|"NC-17"|2,99|19,99|76,83
"National Story"|"English             "|"Documentary"|"Vivien"|"Basinger"|92|"NC-17"|2,99|19,99|76,83
"Sleepy Japanese"|"English             "|"New"|"Richard"|"Penn"|137|"PG"|2,99|25,99|76,83
"Sleepy Japanese"|"English             "|"New"|"Mary"|"Keitel"|137|"PG"|2,99|25,99|76,83
"Sleepy Japanese"|"English             "|"New"|"Grace"|"Mostel"|137|"PG"|2,99|25,99|76,83
"National Story"|"English             "|"Documentary"|"William"|"Hackman"|92|"NC-17"|2,99|19,99|76,83
"Sleepy Japanese"|"English             "|"New"|"Ed"|"Mansfield"|137|"PG"|2,99|25,99|76,83
"Sleepy Japanese"|"English             "|"New"|"Audrey"|"Bailey"|137|"PG"|2,99|25,99|76,83
"Sleepy Japanese"|"English             "|"New"|"Adam"|"Hopper"|137|"PG"|2,99|25,99|76,83
"National Story"|"English             "|"Documentary"|"Rita"|"Reynolds"|92|"NC-17"|2,99|19,99|76,83
"National Story"|"English             "|"Documentary"|"Greta"|"Malden"|92|"NC-17"|2,99|19,99|76,83
"Unbreakable Karate"|"English             "|"New"|"Reese"|"Kilmer"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Daryl"|"Crawford"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Goldie"|"Brody"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Michael"|"Bolger"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Kirsten"|"Paltrow"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Warren"|"Nolte"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Burt"|"Posey"|62|"G"|0,99|16,99|76,81
"Unbreakable Karate"|"English             "|"New"|"Harvey"|"Hope"|62|"G"|0,99|16,99|76,81
"Shakespeare Saddle"|"English             "|"Sports"|"James"|"Pitt"|60|"PG-13"|2,99|26,99|76,8
"Shakespeare Saddle"|"English             "|"Sports"|"Sandra"|"Kilmer"|60|"PG-13"|2,99|26,99|76,8
"Shakespeare Saddle"|"English             "|"Sports"|"Russell"|"Temple"|60|"PG-13"|2,99|26,99|76,8
"Shakespeare Saddle"|"English             "|"Sports"|"Chris"|"Bridges"|60|"PG-13"|2,99|26,99|76,8
"Shakespeare Saddle"|"English             "|"Sports"|"Warren"|"Jackman"|60|"PG-13"|2,99|26,99|76,8
"Shakespeare Saddle"|"English             "|"Sports"|"Christian"|"Gable"|60|"PG-13"|2,99|26,99|76,8
"Badman Dawn"|"English             "|"Sci-Fi"|"Warren"|"Jackman"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Olympia"|"Pfeiffer"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Greta"|"Keitel"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Harrison"|"Bale"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Cuba"|"Allen"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Ben"|"Willis"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Alan"|"Dreyfuss"|162|"R"|2,99|22,99|76,79
"Badman Dawn"|"English             "|"Sci-Fi"|"Thora"|"Temple"|162|"R"|2,99|22,99|76,79
"Island Exorcist"|"English             "|"Classics"|"Angela"|"Hudson"|84|"NC-17"|2,99|23,99|76,77
"Island Exorcist"|"English             "|"Classics"|"Ray"|"Johansson"|84|"NC-17"|2,99|23,99|76,77
"Island Exorcist"|"English             "|"Classics"|"Daryl"|"Crawford"|84|"NC-17"|2,99|23,99|76,77
"Moonwalker Fool"|"English             "|"Games"|"Woody"|"Hoffman"|184|"G"|4,99|12,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Vivien"|"Basinger"|172|"R"|4,99|20,99|75,89
"Moonwalker Fool"|"English             "|"Games"|"Daryl"|"Crawford"|184|"G"|4,99|12,99|75,89
"Moonwalker Fool"|"English             "|"Games"|"Humphrey"|"Garland"|184|"G"|4,99|12,99|75,89
"Moonwalker Fool"|"English             "|"Games"|"Mary"|"Keitel"|184|"G"|4,99|12,99|75,89
"Moonwalker Fool"|"English             "|"Games"|"Ray"|"Johansson"|184|"G"|4,99|12,99|75,89
"Moonwalker Fool"|"English             "|"Games"|"Uma"|"Wood"|184|"G"|4,99|12,99|75,89
"Moonwalker Fool"|"English             "|"Games"|"Zero"|"Cage"|184|"G"|4,99|12,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Meg"|"Hawke"|172|"R"|4,99|20,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Fred"|"Costner"|172|"R"|4,99|20,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Albert"|"Johansson"|172|"R"|4,99|20,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Karl"|"Berry"|172|"R"|4,99|20,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Johnny"|"Cage"|172|"R"|4,99|20,99|75,89
"Connecticut Tramp"|"English             "|"Sci-Fi"|"Henry"|"Berry"|172|"R"|4,99|20,99|75,89
"Deep Crusade"|"English             "|"Documentary"|"Reese"|"Kilmer"|51|"PG-13"|4,99|20,99|75,87
"Deep Crusade"|"English             "|"Documentary"|"Gregory"|"Gooding"|51|"PG-13"|4,99|20,99|75,87
"Deep Crusade"|"English             "|"Documentary"|"Scarlett"|"Damon"|51|"PG-13"|4,99|20,99|75,87
"Deep Crusade"|"English             "|"Documentary"|"Gene"|"Hopkins"|51|"PG-13"|4,99|20,99|75,87
"Deep Crusade"|"English             "|"Documentary"|"Olympia"|"Pfeiffer"|51|"PG-13"|4,99|20,99|75,87
"Deep Crusade"|"English             "|"Documentary"|"Warren"|"Nolte"|51|"PG-13"|4,99|20,99|75,87
"Deep Crusade"|"English             "|"Documentary"|"Tim"|"Hackman"|51|"PG-13"|4,99|20,99|75,87
"Holes Brannigan"|"English             "|"Sports"|"Matthew"|"Carrey"|128|"PG"|4,99|27,99|75,86
"Holes Brannigan"|"English             "|"Sports"|"Ed"|"Mansfield"|128|"PG"|4,99|27,99|75,86
"Searchers Wait"|"English             "|"Comedy"|"Gina"|"Degeneres"|182|"NC-17"|2,99|22,99|75,86
"Searchers Wait"|"English             "|"Comedy"|"Cate"|"Mcqueen"|182|"NC-17"|2,99|22,99|75,86
"Holes Brannigan"|"English             "|"Sports"|"Gary"|"Phoenix"|128|"PG"|4,99|27,99|75,86
"Holes Brannigan"|"English             "|"Sports"|"Gregory"|"Gooding"|128|"PG"|4,99|27,99|75,86
"Holes Brannigan"|"English             "|"Sports"|"Karl"|"Berry"|128|"PG"|4,99|27,99|75,86
"Holes Brannigan"|"English             "|"Sports"|"Kevin"|"Bloom"|128|"PG"|4,99|27,99|75,86
"Holes Brannigan"|"English             "|"Sports"|"Daryl"|"Wahlberg"|128|"PG"|4,99|27,99|75,86
"Searchers Wait"|"English             "|"Comedy"|"Susan"|"Davis"|182|"NC-17"|2,99|22,99|75,86
